TSI01~PNSK~TSI5092~IM~20090316~210004~75604																																																													
CLIENT CODE	INVOICE NUMBER	TAPE	INVOICE DATE	SHIPDATE	ORIGIN PORT	DESTINATION PORT	HOUSE AIRWAY BILL/FREIGHT BILL NUMBER	MASTER AIRWAY BILL	SHIPPER NAME	SHIPPER COMPANY	SHIPPER ADDRESS	SHIPPER CITY	SHIPPER STATE	SHIPPER POSTAL	SHIPPER COUNTRY CODE	RECEIVER NAME	RECEIVER COMPANY	RECEIVER ADDRESS	RECEIVER CITY	RECEIVER STATE	RECEIVER POSTAL	RECEIVER COUNTRY	REFERENCE 1	REFERENCE 2	BLANK	PIECES	DIM WEIGHT	WEIGHT	 BILLED AMOUNT 	SERVICE LEVEL	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	ACCESSORIAL CHARGE	ACCESSORIAL TYPE	 FREIGHT CHARGE 	 CURRENCY CODE 	 POD DATE 	 POD TIME 	 POD NAME 	BOL NUMBER	INVOICE NUMBER	CARRIER ACCOUNT NUMBER	ZONE	WEIGHT UOM	CARRIER CODE
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-107		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	TOM WOOD PORSCHE	3473 E 96TH STREET	INDIANAPOLIS	IN	46240	US	Multiple			5		50	159.08	TL	11.85	FUE	11.85	DDO 	11.85	OCT	11.85	OFO 													147.23	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-108		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	TOM WOOD PORSCHE	3473 E 96TH STREET	INDIANAPOLIS	IN	46240	US	Multiple			8		80	159.08	TL	11.85	FUE	11.85	DDO 	11.85	OCT	11.85	OFO 													147.23	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-109		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF PEORIA	2322 VAN WINKLE WAY	PEORIA	IL	61615	US	Multiple			1		10	150.32	TL	11.2	FUE	11.2	DDO 	11.2	OCT	11.2	OFO 													139.12	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-110		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF PEORIA	2322 VAN WINKLE WAY	PEORIA	IL	61615	US	Multiple			3		30	150.32	TL	11.2	FUE	11.2	DDO 	11.2	OCT	11.2	OFO 													139.12	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-111		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF PEORIA	2322 VAN WINKLE WAY	PEORIA	IL	61615	US	Multiple			2		20	150.32	TL	11.2	FUE	11.2	DDO 	11.2	OCT	11.2	OFO 													139.12	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-112		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	PORSCHE OF PEORIA	2322 VAN WINKLE WAY	PEORIA	IL	61615	US	Multiple			2		20	150.32	TL	11.2	FUE	11.2	DDO 	11.2	OCT	11.2	OFO 													139.12	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-113		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	BLUE GRASS MOTORSPORT	4720 BOWLING BLVD	LOUISVILLE	KY	40207	US	Multiple			3		30	143.84	TL	10.72	FUE	10.72	DDO 	10.72	OCT	10.72	OFO 													133.12	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-114		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	BLUE GRASS MOTORSPORT	4720 BOWLING BLVD	LOUISVILLE	KY	40207	US	Multiple			3		30	143.84	TL	10.72	FUE	10.72	DDO 	10.72	OCT	10.72	OFO 													133.12	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-115		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	BLUE GRASS MOTORSPORT	4720 BOWLING BLVD	LOUISVILLE	KY	40207	US	Multiple			6		60	143.84	TL	10.72	FUE	10.72	DDO 	10.72	OCT	10.72	OFO 													133.12	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-116		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	BLUE GRASS MOTORSPORT	4720 BOWLING BLVD	LOUISVILLE	KY	40207	US	Multiple			6		60	143.84	TL	10.72	FUE	10.72	DDO 	10.72	OCT	10.72	OFO 													133.12	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-117		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	BLUE GRASS MOTORSPORT	4720 BOWLING BLVD	LOUISVILLE	KY	40207	US	Multiple			7		70	143.84	TL	10.72	FUE	10.72	DDO 	10.72	OCT	10.72	OFO 													133.12	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/29/2024			FM00104535-118		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	D-PATRICK	200 N GREEN RIVER ROAD	EVANSVILLE	IN	47715	US	Multiple			5		50	85.17	TL	6.35	FUE	6.35	DDO 	6.35	OCT	6.35	OFO 													78.82	USD	04/30/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	04/30/2024			FM00104535-119		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	D-PATRICK	200 N GREEN RIVER ROAD	EVANSVILLE	IN	47715	US	Multiple			3		30	85.17	TL	6.35	FUE	6.35	DDO 	6.35	OCT	6.35	OFO 													78.82	USD	05/01/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/01/2024			FM00104535-120		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	D-PATRICK	200 N GREEN RIVER ROAD	EVANSVILLE	IN	47715	US	Multiple			2		20	85.17	TL	6.35	FUE	6.35	DDO 	6.35	OCT	6.35	OFO 													78.82	USD	05/02/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/02/2024			FM00104535-121		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	D-PATRICK	200 N GREEN RIVER ROAD	EVANSVILLE	IN	47715	US	Multiple			5		50	85.17	TL	6.35	FUE	6.35	DDO 	6.35	OCT	6.35	OFO 													78.82	USD	05/03/2024		UNKNOWN		FM00104535			LB	PNSK
TSI5092	FM00104535		05/04/2024	05/03/2024			FM00104535-122		PORSCHE	ATLANTA PORSCHE LOGISTICS	4091 SOUTHMEADOW PARKWAY WEST	ATLANTA	GA	30349	US	PARTS MGR	D-PATRICK	200 N GREEN RIVER ROAD	EVANSVILLE	IN	47715	US	Multiple			4		40	85.17	TL	6.35	FUE	6.35	DDO 	6.35	OCT	6.35	OFO 													78.82	USD	05/04/2024		UNKNOWN		FM00104535			LB	PNSK
TSI99~122~75604																																																													
